Date,Match_Time,Team_1,Team1_Score,Team_2,Team2_Score,Team1_Bage_url,Team2_badge_url,Time_stamp
23/11/2022 (16:00 GMT),4',Spain,0,Costa Rica,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_eh7yt2x2wck51oixw8012ux5j.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_bfgqfm4qa3mal7fll74wd04mu.png,Wed Nov 23 2022 21:05:41 GMT+0500 (Pakistan Standard Time)
23/11/2022 (16:00 GMT),4',Spain,0,Costa Rica,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_eh7yt2x2wck51oixw8012ux5j.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_bfgqfm4qa3mal7fll74wd04mu.png,Wed Nov 23 2022 21:06:45 GMT+0500 (Pakistan Standard Time)
23/11/2022 (16:00 GMT),6',Spain,0,Costa Rica,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_eh7yt2x2wck51oixw8012ux5j.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_bfgqfm4qa3mal7fll74wd04mu.png,Wed Nov 23 2022 21:07:41 GMT+0500 (Pakistan Standard Time)
23/11/2022 (16:00 GMT),6',Spain,0,Costa Rica,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_eh7yt2x2wck51oixw8012ux5j.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_bfgqfm4qa3mal7fll74wd04mu.png,Wed Nov 23 2022 21:08:41 GMT+0500 (Pakistan Standard Time)
23/11/2022 (16:00 GMT),8',Spain,0,Costa Rica,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_eh7yt2x2wck51oixw8012ux5j.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_bfgqfm4qa3mal7fll74wd04mu.png,Wed Nov 23 2022 21:09:40 GMT+0500 (Pakistan Standard Time)
23/11/2022 (16:00 GMT),8',Spain,0,Costa Rica,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_eh7yt2x2wck51oixw8012ux5j.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_bfgqfm4qa3mal7fll74wd04mu.png,Wed Nov 23 2022 21:10:40 GMT+0500 (Pakistan Standard Time)
23/11/2022 (16:00 GMT),10',Spain,0,Costa Rica,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_eh7yt2x2wck51oixw8012ux5j.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_bfgqfm4qa3mal7fll74wd04mu.png,Wed Nov 23 2022 21:11:40 GMT+0500 (Pakistan Standard Time)
23/11/2022 (16:00 GMT),10',Spain,0,Costa Rica,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_eh7yt2x2wck51oixw8012ux5j.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_bfgqfm4qa3mal7fll74wd04mu.png,Wed Nov 23 2022 21:12:40 GMT+0500 (Pakistan Standard Time)
23/11/2022 (16:00 GMT),12',Spain,1,Costa Rica,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_eh7yt2x2wck51oixw8012ux5j.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_bfgqfm4qa3mal7fll74wd04mu.png,Wed Nov 23 2022 21:13:40 GMT+0500 (Pakistan Standard Time)
23/11/2022 (16:00 GMT),12',Spain,1,Costa Rica,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_eh7yt2x2wck51oixw8012ux5j.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_bfgqfm4qa3mal7fll74wd04mu.png,Wed Nov 23 2022 21:14:40 GMT+0500 (Pakistan Standard Time)
