Date,Match_Time,Team_1,Team1_Score,Team_2,Team2_Score,Team1_Bage_url,Team2_badge_url,Time_stamp
22/11/2022 (13:00 GMT),3',Denmark,0,Tunisia,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_akblgvrthxxgta4ou9lnslxgb.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_ctp7ovvf34m7fzshua9ogbr6i.png,Tue Nov 22 2022 18:04:39 GMT+0500 (Pakistan Standard Time)
22/11/2022 (13:00 GMT),3',Denmark,0,Tunisia,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_akblgvrthxxgta4ou9lnslxgb.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_ctp7ovvf34m7fzshua9ogbr6i.png,Tue Nov 22 2022 18:05:39 GMT+0500 (Pakistan Standard Time)
22/11/2022 (13:00 GMT),5',Denmark,0,Tunisia,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_akblgvrthxxgta4ou9lnslxgb.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_ctp7ovvf34m7fzshua9ogbr6i.png,Tue Nov 22 2022 18:06:39 GMT+0500 (Pakistan Standard Time)
22/11/2022 (13:00 GMT),5',Denmark,0,Tunisia,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_akblgvrthxxgta4ou9lnslxgb.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_ctp7ovvf34m7fzshua9ogbr6i.png,Tue Nov 22 2022 18:07:39 GMT+0500 (Pakistan Standard Time)
22/11/2022 (13:00 GMT),5',Denmark,0,Tunisia,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_akblgvrthxxgta4ou9lnslxgb.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_ctp7ovvf34m7fzshua9ogbr6i.png,Tue Nov 22 2022 18:08:39 GMT+0500 (Pakistan Standard Time)
22/11/2022 (13:00 GMT),7',Denmark,0,Tunisia,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_akblgvrthxxgta4ou9lnslxgb.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_ctp7ovvf34m7fzshua9ogbr6i.png,Tue Nov 22 2022 18:09:39 GMT+0500 (Pakistan Standard Time)
22/11/2022 (13:00 GMT),9',Denmark,0,Tunisia,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_akblgvrthxxgta4ou9lnslxgb.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_ctp7ovvf34m7fzshua9ogbr6i.png,Tue Nov 22 2022 18:10:39 GMT+0500 (Pakistan Standard Time)
22/11/2022 (13:00 GMT),9',Denmark,0,Tunisia,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_akblgvrthxxgta4ou9lnslxgb.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_ctp7ovvf34m7fzshua9ogbr6i.png,Tue Nov 22 2022 18:11:39 GMT+0500 (Pakistan Standard Time)
22/11/2022 (13:00 GMT),11',Denmark,0,Tunisia,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_akblgvrthxxgta4ou9lnslxgb.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_ctp7ovvf34m7fzshua9ogbr6i.png,Tue Nov 22 2022 18:12:39 GMT+0500 (Pakistan Standard Time)
22/11/2022 (13:00 GMT),11',Denmark,0,Tunisia,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_akblgvrthxxgta4ou9lnslxgb.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_ctp7ovvf34m7fzshua9ogbr6i.png,Tue Nov 22 2022 18:13:39 GMT+0500 (Pakistan Standard Time)
