Date,Match_Time,Team_1,Team1_Score,Team_2,Team2_Score,Team1_Bage_url,Team2_badge_url,Time_stamp
25/11/2022 (13:00 GMT),8',Qatar,0,Senegal,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_ea68amhsn28ijs7bzjuzeqrz6.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_2wk1549tkz80oet8226euj7jp.png,Fri Nov 25 2022 18:09:35 GMT+0500 (Pakistan Standard Time)
25/11/2022 (13:00 GMT),8',Qatar,0,Senegal,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_ea68amhsn28ijs7bzjuzeqrz6.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_2wk1549tkz80oet8226euj7jp.png,Fri Nov 25 2022 18:10:35 GMT+0500 (Pakistan Standard Time)
25/11/2022 (13:00 GMT),8',Qatar,0,Senegal,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_ea68amhsn28ijs7bzjuzeqrz6.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_2wk1549tkz80oet8226euj7jp.png,Fri Nov 25 2022 18:11:34 GMT+0500 (Pakistan Standard Time)
25/11/2022 (13:00 GMT),10',Qatar,0,Senegal,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_ea68amhsn28ijs7bzjuzeqrz6.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_2wk1549tkz80oet8226euj7jp.png,Fri Nov 25 2022 18:12:34 GMT+0500 (Pakistan Standard Time)
25/11/2022 (13:00 GMT),12',Qatar,0,Senegal,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_ea68amhsn28ijs7bzjuzeqrz6.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_2wk1549tkz80oet8226euj7jp.png,Fri Nov 25 2022 18:13:35 GMT+0500 (Pakistan Standard Time)
25/11/2022 (13:00 GMT),12',Qatar,0,Senegal,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_ea68amhsn28ijs7bzjuzeqrz6.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_2wk1549tkz80oet8226euj7jp.png,Fri Nov 25 2022 18:14:34 GMT+0500 (Pakistan Standard Time)
25/11/2022 (13:00 GMT),14',Qatar,0,Senegal,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_ea68amhsn28ijs7bzjuzeqrz6.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_2wk1549tkz80oet8226euj7jp.png,Fri Nov 25 2022 18:15:35 GMT+0500 (Pakistan Standard Time)
25/11/2022 (13:00 GMT),14',Qatar,0,Senegal,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_ea68amhsn28ijs7bzjuzeqrz6.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_2wk1549tkz80oet8226euj7jp.png,Fri Nov 25 2022 18:16:34 GMT+0500 (Pakistan Standard Time)
25/11/2022 (13:00 GMT),16',Qatar,0,Senegal,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_ea68amhsn28ijs7bzjuzeqrz6.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_2wk1549tkz80oet8226euj7jp.png,Fri Nov 25 2022 18:17:35 GMT+0500 (Pakistan Standard Time)
25/11/2022 (13:00 GMT),16',Qatar,0,Senegal,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_ea68amhsn28ijs7bzjuzeqrz6.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_2wk1549tkz80oet8226euj7jp.png,Fri Nov 25 2022 18:18:35 GMT+0500 (Pakistan Standard Time)
25/11/2022 (13:00 GMT),16',Qatar,0,Senegal,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_ea68amhsn28ijs7bzjuzeqrz6.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_2wk1549tkz80oet8226euj7jp.png,Fri Nov 25 2022 18:19:35 GMT+0500 (Pakistan Standard Time)
25/11/2022 (13:00 GMT),19',Qatar,0,Senegal,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_ea68amhsn28ijs7bzjuzeqrz6.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_2wk1549tkz80oet8226euj7jp.png,Fri Nov 25 2022 18:20:35 GMT+0500 (Pakistan Standard Time)
25/11/2022 (13:00 GMT),19',Qatar,0,Senegal,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_ea68amhsn28ijs7bzjuzeqrz6.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_2wk1549tkz80oet8226euj7jp.png,Fri Nov 25 2022 18:21:35 GMT+0500 (Pakistan Standard Time)
25/11/2022 (13:00 GMT),19',Qatar,0,Senegal,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_ea68amhsn28ijs7bzjuzeqrz6.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_2wk1549tkz80oet8226euj7jp.png,Fri Nov 25 2022 18:22:35 GMT+0500 (Pakistan Standard Time)
25/11/2022 (13:00 GMT),22',Qatar,0,Senegal,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_ea68amhsn28ijs7bzjuzeqrz6.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_2wk1549tkz80oet8226euj7jp.png,Fri Nov 25 2022 18:23:35 GMT+0500 (Pakistan Standard Time)
25/11/2022 (13:00 GMT),22',Qatar,0,Senegal,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_ea68amhsn28ijs7bzjuzeqrz6.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_2wk1549tkz80oet8226euj7jp.png,Fri Nov 25 2022 18:24:34 GMT+0500 (Pakistan Standard Time)
25/11/2022 (13:00 GMT),24',Qatar,0,Senegal,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_ea68amhsn28ijs7bzjuzeqrz6.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_2wk1549tkz80oet8226euj7jp.png,Fri Nov 25 2022 18:25:35 GMT+0500 (Pakistan Standard Time)
25/11/2022 (13:00 GMT),24',Qatar,0,Senegal,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_ea68amhsn28ijs7bzjuzeqrz6.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_2wk1549tkz80oet8226euj7jp.png,Fri Nov 25 2022 18:26:35 GMT+0500 (Pakistan Standard Time)
25/11/2022 (13:00 GMT),26',Qatar,0,Senegal,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_ea68amhsn28ijs7bzjuzeqrz6.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_2wk1549tkz80oet8226euj7jp.png,Fri Nov 25 2022 18:27:35 GMT+0500 (Pakistan Standard Time)
25/11/2022 (13:00 GMT),27',Qatar,0,Senegal,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_ea68amhsn28ijs7bzjuzeqrz6.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_2wk1549tkz80oet8226euj7jp.png,Fri Nov 25 2022 18:28:38 GMT+0500 (Pakistan Standard Time)
